ZipCode,State,County,NormalizedCounty,City,NormalizedCity,TaxRegionName,NormalizedTaxRegionName,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate,EstimatedPopulation,Year,Month
90304,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,20300,2019,8
90305,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,12037,2019,8
90306,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,0,2019,8
90307,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,0,2019,8
90308,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,423,2019,8
90309,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,0,2019,8
90310,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,0,2019,8
90311,CA,"LOS ANGELES COUNTY",los-angeles-county,INGLEWOOD,inglewood,INGLEWOOD,inglewood,10.000000,6.000000,0.250000,0.500000,3.250000,0,2019,8
90401,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,4953,2019,8
90402,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,9702,2019,8
90403,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,20118,2019,8
90404,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,16220,2019,8
90405,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,22070,2019,8
90406,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,1108,2019,8
90408,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90409,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA MONICA",santa-monica,"SANTA MONICA TOURISM MARKETING DISTRICT",santa-monica-tourism-marketing-district,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90501,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,33170,2019,8
90502,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,14193,2019,8
90503,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,36775,2019,8
90504,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,27310,2019,8
90505,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,31058,2019,8
90506,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90507,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90508,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90510,CA,"LOS ANGELES COUNTY",los-angeles-county,TORRANCE,torrance,"TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT",torrance-tourism-business-improvement-district,9.500000,6.000000,0.250000,0.000000,3.250000,784,2019,8
90601,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,24177,2019,8
90602,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,17609,2019,8
90603,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,16292,2019,8
90604,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,29676,2019,8
90605,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,30900,2019,8
90606,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,24569,2019,8
90607,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,583,2019,8
90608,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,579,2019,8
90609,CA,"LOS ANGELES COUNTY",los-angeles-county,WHITTIER,whittier,WHITTIER,whittier,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90620,CA,"ORANGE COUNTY",orange-county,"BUENA PARK",buena-park,"BUENA PARK",buena-park,7.750000,6.000000,0.250000,0.000000,1.500000,36788,2019,8
90621,CA,"ORANGE COUNTY",orange-county,"BUENA PARK",buena-park,"BUENA PARK",buena-park,7.750000,6.000000,0.250000,0.000000,1.500000,26086,2019,8
90622,CA,"ORANGE COUNTY",orange-county,"BUENA PARK",buena-park,"BUENA PARK",buena-park,7.750000,6.000000,0.250000,0.000000,1.500000,587,2019,8
90623,CA,"ORANGE COUNTY",orange-county,"LA PALMA",la-palma,"LA PALMA",la-palma,8.750000,6.000000,0.250000,1.000000,1.500000,13178,2019,8
90630,CA,"ORANGE COUNTY",orange-county,CYPRESS,cypress,CYPRESS,cypress,7.750000,6.000000,0.250000,0.000000,1.500000,41132,2019,8
90631,CA,"ORANGE COUNTY",orange-county,"LA HABRA",la-habra,"LA HABRA",la-habra,8.250000,6.000000,0.250000,0.500000,1.500000,52341,2019,8
90632,CA,"ORANGE COUNTY",orange-county,"LA HABRA",la-habra,"LA HABRA",la-habra,8.250000,6.000000,0.250000,0.500000,1.500000,673,2019,8
90633,CA,"ORANGE COUNTY",orange-county,"LA HABRA",la-habra,"LA HABRA",la-habra,8.250000,6.000000,0.250000,0.500000,1.500000,508,2019,8
90637,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA MIRADA",la-mirada,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,777,2019,8
90638,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA MIRADA",la-mirada,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,37827,2019,8
90639,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA MIRADA",la-mirada,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90640,CA,"LOS ANGELES COUNTY",los-angeles-county,MONTEBELLO,montebello,MONTEBELLO,montebello,9.500000,6.000000,0.250000,0.000000,3.250000,46577,2019,8
90650,CA,"LOS ANGELES COUNTY",los-angeles-county,NORWALK,norwalk,NORWALK,norwalk,9.500000,6.000000,0.250000,0.000000,3.250000,78458,2019,8
90651,CA,"LOS ANGELES COUNTY",los-angeles-county,NORWALK,norwalk,NORWALK,norwalk,9.500000,6.000000,0.250000,0.000000,3.250000,1002,2019,8
90652,CA,"LOS ANGELES COUNTY",los-angeles-county,NORWALK,norwalk,NORWALK,norwalk,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90660,CA,"LOS ANGELES COUNTY",los-angeles-county,"PICO RIVERA",pico-rivera,"PICO RIVERA",pico-rivera,10.250000,6.000000,0.250000,1.000000,3.000000,48568,2019,8
90662,CA,"LOS ANGELES COUNTY",los-angeles-county,"PICO RIVERA",pico-rivera,"PICO RIVERA",pico-rivera,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90670,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA FE SPRINGS",santa-fe-springs,"SANTA FE SPRINGS",santa-fe-springs,10.500000,6.000000,0.250000,1.000000,3.250000,12163,2019,8
90671,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA FE SPRINGS",santa-fe-springs,"SANTA FE SPRINGS",santa-fe-springs,10.500000,6.000000,0.250000,1.000000,3.250000,0,2019,8
90680,CA,"ORANGE COUNTY",orange-county,STANTON,stanton,STANTON,stanton,8.750000,6.000000,0.250000,1.000000,1.500000,23093,2019,8
90701,CA,"LOS ANGELES COUNTY",los-angeles-county,ARTESIA,artesia,ARTESIA,artesia,9.500000,6.000000,0.250000,0.000000,3.250000,12730,2019,8
90702,CA,"LOS ANGELES COUNTY",los-angeles-county,ARTESIA,artesia,ARTESIA,artesia,9.500000,6.000000,0.250000,0.000000,3.250000,540,2019,8
90703,CA,"LOS ANGELES COUNTY",los-angeles-county,CERRITOS,cerritos,CERRITOS,cerritos,9.500000,6.000000,0.250000,0.000000,3.250000,44208,2019,8
90704,CA,"LOS ANGELES COUNTY",los-angeles-county,AVALON,avalon,AVALON,avalon,10.000000,6.000000,0.250000,0.500000,3.250000,3096,2019,8
90706,CA,"LOS ANGELES COUNTY",los-angeles-county,BELLFLOWER,bellflower,BELLFLOWER,bellflower,9.500000,6.000000,0.250000,0.000000,3.250000,54431,2019,8
90707,CA,"LOS ANGELES COUNTY",los-angeles-county,BELLFLOWER,bellflower,BELLFLOWER,bellflower,9.500000,6.000000,0.250000,0.000000,3.250000,1256,2019,8
90710,CA,"LOS ANGELES COUNTY",los-angeles-county,"HARBOR CITY",harbor-city,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,19537,2019,8
90711,CA,"LOS ANGELES COUNTY",los-angeles-county,LAKEWOOD,lakewood,LAKEWOOD,lakewood,9.500000,6.000000,0.250000,0.000000,3.250000,543,2019,8
90712,CA,"LOS ANGELES COUNTY",los-angeles-county,LAKEWOOD,lakewood,LAKEWOOD,lakewood,9.500000,6.000000,0.250000,0.000000,3.250000,25989,2019,8
90713,CA,"LOS ANGELES COUNTY",los-angeles-county,LAKEWOOD,lakewood,LAKEWOOD,lakewood,9.500000,6.000000,0.250000,0.000000,3.250000,23966,2019,8
90714,CA,"LOS ANGELES COUNTY",los-angeles-county,LAKEWOOD,lakewood,LAKEWOOD,lakewood,9.500000,6.000000,0.250000,0.000000,3.250000,739,2019,8
90715,CA,"LOS ANGELES COUNTY",los-angeles-county,LAKEWOOD,lakewood,LAKEWOOD,lakewood,9.500000,6.000000,0.250000,0.000000,3.250000,15741,2019,8
90716,CA,"LOS ANGELES COUNTY",los-angeles-county,"HAWAIIAN GARDENS",hawaiian-gardens,"HAWAIIAN GARDENS",hawaiian-gardens,9.500000,6.000000,0.250000,0.000000,3.250000,10379,2019,8
90717,CA,"LOS ANGELES COUNTY",los-angeles-county,LOMITA,lomita,LOMITA,lomita,9.500000,6.000000,0.250000,0.000000,3.250000,16628,2019,8
90720,CA,"ORANGE COUNTY",orange-county,"LOS ALAMITOS",los-alamitos,"LOS ALAMITOS",los-alamitos,7.750000,6.000000,0.250000,0.000000,1.500000,19065,2019,8
90721,CA,"ORANGE COUNTY",orange-county,"LOS ALAMITOS",los-alamitos,"LOS ALAMITOS",los-alamitos,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
90723,CA,"LOS ANGELES COUNTY",los-angeles-county,PARAMOUNT,paramount,PARAMOUNT,paramount,9.500000,6.000000,0.250000,0.000000,3.250000,38558,2019,8
90731,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN PEDRO",san-pedro,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,40560,2019,8
90732,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN PEDRO",san-pedro,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,17285,2019,8
90733,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN PEDRO",san-pedro,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,751,2019,8
90734,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN PEDRO",san-pedro,"RANCHO PALOS VERDES",rancho-palos-verdes,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90740,CA,"ORANGE COUNTY",orange-county,"SEAL BEACH",seal-beach,"SEAL BEACH",seal-beach,8.750000,6.000000,0.250000,1.000000,1.500000,20646,2019,8
90742,CA,"ORANGE COUNTY",orange-county,"SUNSET BEACH",sunset-beach,"HUNTINGTON BEACH TOURISM BID",huntington-beach-tourism-bid,7.750000,6.000000,0.250000,0.000000,1.500000,1081,2019,8
90743,CA,"ORANGE COUNTY",orange-county,SURFSIDE,surfside,"SEAL BEACH",seal-beach,8.750000,6.000000,0.250000,1.000000,1.500000,414,2019,8
90744,CA,"LOS ANGELES COUNTY",los-angeles-county,WILMINGTON,wilmington,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,37822,2019,8
90745,CA,"LOS ANGELES COUNTY",los-angeles-county,CARSON,carson,CARSON,carson,9.500000,6.000000,0.250000,0.000000,3.250000,46022,2019,8
90746,CA,"LOS ANGELES COUNTY",los-angeles-county,CARSON,carson,CARSON,carson,9.500000,6.000000,0.250000,0.000000,3.250000,20834,2019,8
90747,CA,"LOS ANGELES COUNTY",los-angeles-county,CARSON,carson,CARSON,carson,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90748,CA,"LOS ANGELES COUNTY",los-angeles-county,WILMINGTON,wilmington,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,1135,2019,8
90749,CA,"LOS ANGELES COUNTY",los-angeles-county,CARSON,carson,CARSON,carson,9.500000,6.000000,0.250000,0.000000,3.250000,646,2019,8
90755,CA,"LOS ANGELES COUNTY",los-angeles-county,"SIGNAL HILL",signal-hill,"SIGNAL HILL",signal-hill,9.500000,6.000000,0.250000,0.000000,3.250000,8468,2019,8
90801,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"CALIFORNIA STATE",california-state,6.000000,6.000000,0.000000,0.000000,0.000000,1786,2019,8
90802,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,25106,2019,8
90803,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,25619,2019,8
90804,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,26726,2019,8
90805,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,66158,2019,8
90806,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,29624,2019,8
90807,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,26420,2019,8
90808,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,33131,2019,8
90809,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH TOURISM BIA",long-beach-tourism-bia,10.250000,6.000000,0.250000,1.000000,3.000000,706,2019,8
90810,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,27824,2019,8
90813,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,34994,2019,8
90814,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,13995,2019,8
90815,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,31234,2019,8
90822,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90831,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH TOURISM BIA",long-beach-tourism-bia,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90832,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH TOURISM BIA",long-beach-tourism-bia,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90833,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH TOURISM BIA",long-beach-tourism-bia,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90840,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90844,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90846,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
90853,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH",long-beach,10.250000,6.000000,0.250000,1.000000,3.000000,438,2019,8
90895,CA,"LOS ANGELES COUNTY",los-angeles-county,CARSON,carson,CARSON,carson,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
90899,CA,"LOS ANGELES COUNTY",los-angeles-county,"LONG BEACH",long-beach,"LONG BEACH TOURISM BIA",long-beach-tourism-bia,10.250000,6.000000,0.250000,1.000000,3.000000,0,2019,8
91001,CA,"LOS ANGELES COUNTY",los-angeles-county,ALTADENA,altadena,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,28725,2019,8
91003,CA,"LOS ANGELES COUNTY",los-angeles-county,ALTADENA,altadena,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,403,2019,8
91006,CA,"LOS ANGELES COUNTY",los-angeles-county,ARCADIA,arcadia,ARCADIA,arcadia,9.500000,6.000000,0.250000,0.000000,3.250000,28021,2019,8
91007,CA,"LOS ANGELES COUNTY",los-angeles-county,ARCADIA,arcadia,ARCADIA,arcadia,9.500000,6.000000,0.250000,0.000000,3.250000,26674,2019,8
91008,CA,"LOS ANGELES COUNTY",los-angeles-county,DUARTE,duarte,BRADBURY,bradbury,9.500000,6.000000,0.250000,0.000000,3.250000,879,2019,8
91009,CA,"LOS ANGELES COUNTY",los-angeles-county,DUARTE,duarte,DUARTE,duarte,9.500000,6.000000,0.250000,0.000000,3.250000,476,2019,8
91010,CA,"LOS ANGELES COUNTY",los-angeles-county,DUARTE,duarte,DUARTE,duarte,9.500000,6.000000,0.250000,0.000000,3.250000,20593,2019,8
91011,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA CANADA FLINTRIDGE",la-canada-flintridge,"LA CANADA FLINTRIDGE",la-canada-flintridge,9.500000,6.000000,0.250000,0.000000,3.250000,18197,2019,8
91012,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA CANADA FLINTRIDGE",la-canada-flintridge,"LA CANADA FLINTRIDGE",la-canada-flintridge,9.500000,6.000000,0.250000,0.000000,3.250000,581,2019,8
91016,CA,"LOS ANGELES COUNTY",los-angeles-county,MONROVIA,monrovia,MONROVIA,monrovia,9.500000,6.000000,0.250000,0.000000,3.250000,31187,2019,8
91017,CA,"LOS ANGELES COUNTY",los-angeles-county,MONROVIA,monrovia,MONROVIA,monrovia,9.500000,6.000000,0.250000,0.000000,3.250000,1030,2019,8
91020,CA,"LOS ANGELES COUNTY",los-angeles-county,MONTROSE,montrose,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,5930,2019,8
91021,CA,"LOS ANGELES COUNTY",los-angeles-county,MONTROSE,montrose,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91024,CA,"LOS ANGELES COUNTY",los-angeles-county,"SIERRA MADRE",sierra-madre,"SIERRA MADRE",sierra-madre,9.500000,6.000000,0.250000,0.000000,3.250000,8990,2019,8
91025,CA,"LOS ANGELES COUNTY",los-angeles-county,"SIERRA MADRE",sierra-madre,"SIERRA MADRE",sierra-madre,9.500000,6.000000,0.250000,0.000000,3.250000,514,2019,8
91030,CA,"LOS ANGELES COUNTY",los-angeles-county,"SOUTH PASADENA",south-pasadena,"SOUTH PASADENA",south-pasadena,9.500000,6.000000,0.250000,0.000000,3.250000,20953,2019,8
91031,CA,"LOS ANGELES COUNTY",los-angeles-county,"SOUTH PASADENA",south-pasadena,"SOUTH PASADENA",south-pasadena,9.500000,6.000000,0.250000,0.000000,3.250000,855,2019,8
91040,CA,"LOS ANGELES COUNTY",los-angeles-county,SUNLAND,sunland,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,16036,2019,8
91041,CA,"LOS ANGELES COUNTY",los-angeles-county,SUNLAND,sunland,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,387,2019,8
91042,CA,"LOS ANGELES COUNTY",los-angeles-county,TUJUNGA,tujunga,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,20436,2019,8
91043,CA,"LOS ANGELES COUNTY",los-angeles-county,TUJUNGA,tujunga,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91046,CA,"LOS ANGELES COUNTY",los-angeles-county,"VERDUGO CITY",verdugo-city,GLENDALE,glendale,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91066,CA,"LOS ANGELES COUNTY",los-angeles-county,ARCADIA,arcadia,ARCADIA,arcadia,9.500000,6.000000,0.250000,0.000000,3.250000,681,2019,8
91077,CA,"LOS ANGELES COUNTY",los-angeles-county,ARCADIA,arcadia,ARCADIA,arcadia,9.500000,6.000000,0.250000,0.000000,3.250000,455,2019,8
91101,CA,"LOS ANGELES COUNTY",los-angeles-county,PASADENA,pasadena,"PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT",pasadena-tourism-business-improvement-district,10.250000,6.000000,0.250000,0.750000,3.250000,13258,2019,8
91102,CA,"LOS ANGELES COUNTY",los-angeles-county,PASADENA,pasadena,"PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT",pasadena-tourism-business-improvement-district,10.250000,6.000000,0.250000,0.750000,3.250000,651,2019,8
